author,published_at,updated_at,like_count,text
@globalinheritance5327,2023-11-22T07:06:44Z,2023-11-22T07:06:44Z,0,lets see if indonesian have hearts to help as they loudly say 😂
@alexxandra7351,2023-11-22T06:20:52Z,2023-11-22T06:20:52Z,0,Malaysia dah taknak
@kuzuyard9778,2023-11-20T13:50:07Z,2023-11-20T13:50:07Z,1,"Ngerusuh saja cuman bisa manfaatin kebaikan orang Indonesia, udah di kasih shelter malah kabur, baru ada yg mencuri, berak sembarangan padahal udh di kasih sanitasi yg bagus masih ajah bebal, memang patut mereka (myanmar people) benci sama etnis bangladesh nii ngak Rohingnya ngak israel bikin indonesia pusing saja,,,"
@ujangtrimulyanto383,2023-11-20T01:19:27Z,2023-11-20T01:19:27Z,0,Please don&#39;t go to Indonesia. The past experience was very bad
@Jinngyuan,2023-11-19T09:44:20Z,2023-11-19T09:44:20Z,0,Nggak menerima orang asing ke dalam negara. Liat dulu history mereka waktu diterima di Aceh. Menjijikkan. Pemerkosaan dan kriminalitas yang dilakukan mereka... Biarkan saja lah mengapung apung tanpa kejelasan di laut lepas. Daripada Indonesia jadi tuan rumah yang terusir kayak Palestina. Lebih baik diusir saja mereka. Toh ini bukan tanah air mereka.
@unboxingwithjeyna2222,2023-11-19T08:32:09Z,2023-11-19T08:35:26Z,0,"Rohingya people will cause you trouble !! They are so rude and uneducated, their attitude is really bad!! Better send them to Gaza."
@tripleakidstv3508,2023-11-19T08:17:58Z,2023-11-19T08:17:58Z,0,"Ditolak karena tidak sopan, pemalas, jorok dan menyusahkan warga lokal"
@AR-bh3mn,2023-11-18T18:40:24Z,2023-11-18T18:40:24Z,0,"🙏 Maaf,  Negara kami Miskin!  <br><br>Sebaiknya Mereka ke Malaysia aja!  👍"
@rfeby7459,2023-10-31T13:14:45Z,2023-10-31T13:15:30Z,2,"At first we welcoming and help but after a moment u will see what is really happening, its not about religion but its about their mostly attitude"
@rfeby7459,2023-10-31T13:13:07Z,2023-10-31T13:26:48Z,0,"Most make problem with local, saudi, bangla and malay also refused them. They making problems, bully, rude,  sexual harassment. We accept refugee but they must obey the rules they dont want and just running away and doing protest"
@devinchan7531,2023-10-28T08:24:06Z,2023-10-28T08:24:06Z,0,Hahaha bodo ke indo nak reject kedatangan mereka skrg tengok Malaysia da mcm pasaraya 😂😂😂
@chakurohige2064,2023-10-22T18:40:34Z,2023-10-22T18:40:34Z,0,"please come to malaysia,. we are sama muslim"
@ffr3225,2023-10-11T03:36:57Z,2023-10-11T03:36:57Z,0,Tengalam kan je
@leepay5453,2023-10-04T15:41:34Z,2023-10-04T15:41:34Z,0,Harus di tolak...
@ShivamsinghRajpoot-jc5pd,2023-08-23T08:13:10Z,2023-08-23T08:13:10Z,1,"Indonesia muslim countries are not ready to give shelter....and Al Jazeera lecturing on india, srilanka 😏😏😏🤷🤷🤷"
@kalsomsudin1255,2023-08-21T14:52:24Z,2023-08-21T14:52:24Z,0,Pulak dah..kan ramai dah kesana...ramai juga yg masuk kesini..😮😮
@harissjchitswe-qb8xu,2023-08-21T12:55:33Z,2023-08-21T12:55:33Z,1,They are Muslim ummah don’t reject them please. May Allah bless you 🇮🇩
@estevedonovanknightknight44,2023-03-21T04:03:23Z,2023-03-21T04:03:23Z,2,Bangsa rohingya sayang disayangi oleh malaysia
@estevedonovanknightknight44,2023-03-21T04:02:30Z,2023-03-21T04:02:30Z,2,Rohingya bangsa terbuang Myanmar burma tapi dikasihi penuh kasih sayang dimalaysia
@zr1172,2023-03-08T00:15:29Z,2023-03-08T00:15:29Z,4,"To those who are really protecting them,please take them to your home,later you will know,why myanmar trying to get rid of them."
@wantupaizr9009,2023-01-28T15:16:10Z,2023-01-28T15:16:10Z,2,Please dont come to malaysia justt go other countries
@NazuRei-,2023-01-21T03:53:42Z,2023-01-21T03:53:42Z,1,"Why Rohingya so obsessed trying to enter Malaysia? Indonesia have a big land, sea and lot of island to live.. if they really wan to live then they can start farming or fishing on those land.. seriously  something is fishy about these Rohingya refugee.."
@jimmyboybanting721,2023-01-12T10:07:34Z,2023-01-12T10:07:34Z,1,We don&#39;t allowed to enter our country dirty rohingya they must go back to there dirty country India!!!
@savesheikhjarrah1480,2023-01-11T04:42:54Z,2023-01-11T04:42:54Z,0,Myanmar should be held to account
@sayaorangkaya221,2023-01-10T19:09:39Z,2023-01-10T19:09:39Z,0,Jijik bamget tolong pemwrintah jagan nampung orang pengungsi yang bukan urusan indonesia hitam dekil menjijikan
@SolidTube911,2023-01-04T05:54:48Z,2023-01-04T05:54:48Z,0,Malaysia and Indonesia need to send Hindus out and welcome Rohingyas
@sayaorangkaya221,2023-01-03T12:40:45Z,2023-01-03T12:40:45Z,0,Diondonesia maaih banyak rakyat yang miskin sebaiknya rohingya dikirim keamerika ditemoatnya orang orang kaya
@officepayroll2490,2023-01-03T08:58:13Z,2023-01-03T08:58:13Z,0,sudah aman di bashan char buat apa ke sini?? jangan datang ke malaysia lagi. kami melayu sudah muak dengan perangai rohingya.   saudara kami di koh panyee thailand boleh hidup di pulau itu. saudara kami yang dibawa jepun membina landasan keretapi maut semasa ww2  sampai sekarang bisa hidup aman di selatan myanmar.  ini rohingya bangsa tak sadar diri buruk perangai aja menipu umat islam lain yang tinggal di dalam gua tidak tahu hal sebenar.
@didaruldidarul3028,2022-12-28T13:29:56Z,2022-12-28T13:29:56Z,0,"12 lakh Rohingyas, citizens of Myanmar, are now facing major problems in Bangladesh"
@truthlover9739,2022-12-24T21:30:40Z,2022-12-24T21:30:40Z,0,So much for ummah
@kakarot180,2022-12-16T05:23:54Z,2022-12-16T05:23:54Z,2,These Rohingas are cancers ....although it feels inhumane to let them die....But if you give them shelter they will just start causing problems to other people....They don&#39;t have a single bit of gratitude towards the people who help them instead these Rohingas will kill you for money and land without hesitation....I think people need to avoid these Rohingas if they want to live peacefully.....
@rogerbenabise3993,2022-12-09T13:02:41Z,2022-12-09T13:02:41Z,2,The rohingya refuges don&#39;t like indonesia they want malaysia
@ViVo-zd8dx,2022-12-09T00:20:24Z,2022-12-09T00:20:24Z,0,"Negara nya sudah tidak ada perang,....   kenapa masih menjarah negara orang lain"
@taruphapila8539,2022-12-04T11:48:32Z,2022-12-04T11:48:32Z,0,Very good
@ntahntah8778,2022-11-29T15:02:17Z,2022-11-29T15:02:17Z,0,And in malaysia we halau mereka juga 🤣🤣🤣🤣
@adamsolomon7877,2022-11-20T02:57:35Z,2022-11-20T02:57:35Z,0,Nice Islamic “Ummah”
@dilma2343,2022-11-19T13:34:37Z,2022-11-19T13:34:37Z,1,Mynmair janasenrohagy
@jamesdevassy9920,2022-11-19T08:50:48Z,2022-11-19T08:50:48Z,0,Help the Rohingyas•• <br>Form a new Country for Rohingyas•• With help of UN and International Agencies•• Grand to the minimum Humanity to these Refugees•• Stop the  Genocide•• please••
@mustapakamal371,2022-11-19T05:01:27Z,2022-11-19T05:01:27Z,0,Indonesia negara yang tak berguna..ngomong gede
@evannave9718,2022-09-24T01:12:15Z,2022-09-24T01:12:15Z,7,Malaysia and Australia adalah kerajaan yang menjadi tujuan mereka. Semoga mereka semua sampai dengan selamat di Malaysia and Australia
@UnstableEvil,2022-09-19T08:06:26Z,2022-09-19T08:06:26Z,4,"You can&#39;t force help from someone, if someone who don&#39;t help you is evil, then you&#39;re welcomed to say what you want."
@aurangzebthegreat8394,2022-08-16T19:15:54Z,2022-08-16T19:15:54Z,0,Solution of Rohingya crisis - Independent North Arakan ( Maungdaw District)  <br><br>Otherwise it will not solve ever
@checkthelastmonday61,2022-06-19T11:15:57Z,2022-06-19T11:15:57Z,1,🤣
@subratatripathy3565,2022-06-15T20:12:09Z,2022-06-15T20:12:09Z,5,Peacefully community fighting among themselves
@zainalabidinhassan1022,2022-06-11T17:07:22Z,2022-06-11T17:07:22Z,0,They’re not muslim!
@zainalabidinhassan1022,2022-06-11T17:04:36Z,2022-06-11T17:04:36Z,0,There are not muslim!
@crusaders571,2022-06-09T20:50:40Z,2022-06-09T20:50:40Z,3,"If they convert to buddism, Jainism, hinduism half problem will be solved"
@AbdulQadir-sp9gc,2022-06-06T02:30:27Z,2022-06-06T02:30:27Z,1,The needs of rohingya brides for rohingya men in Malaysia causing this problem. Notice most passenger are women.
@edgarponce2741,2022-05-30T05:57:43Z,2022-05-30T05:57:43Z,1,"I am suspecting that there are other people or group of people that are giving instructions to these Rohingya people, something like  a sindicate."
@edgarponce2741,2022-05-30T05:47:38Z,2022-05-30T05:47:38Z,3,"If these people are good, the people of Burma will not hurt them, the Bangladeshi people also do not like them, ang now their fellow muslim Indonesians also rejected them, US ang Western european countries are the only ones who can  put an end to this issue, adopt Rohinya people in their countries, they are the ones who are shouting human rights, practice what you preached guys."
@mutha557,2022-05-26T18:35:11Z,2022-05-26T18:35:11Z,2,📺 TTVaa100
@mzb1448,2022-05-07T02:52:56Z,2022-05-07T02:52:56Z,1,easily they reject and put the burden on malaysia
@stephanielarissaannepang9684,2022-05-01T16:47:54Z,2022-05-01T16:47:54Z,0,Indonesia If you reject them why must you send the boat to Malaysia... They goes to Indonesia not Malaysia..
@stephanielarissaannepang9684,2022-05-01T16:42:58Z,2022-05-01T16:42:58Z,0,Why don&#39;t Indonesia accept them...This country very selfish... Hello all these Rohingyas keep coming to Malaysia... <br><br>Muhiyydin already told the UN Malaysia cannot accept anymore of them... <br><br>If the boat ⛵ goes to Indonesia boarder please don&#39;t send them to Malaysia... <br><br>I repeat Malaysia is not the only can accept them... If other countries very selfish don&#39;t accept them why must Malaysia always accept them...<br><br>What did Myanmar being doing and why did all those Rohingyas keep escape to another country and expect them to house and feed them..
@adnanbashir4304,2022-04-25T02:19:36Z,2022-04-25T02:19:36Z,0,Shame on Indonesia people and government why not help the Muslim brother and sisters. That why Indonesia is Least status in the world 🌎 poor incipte of everything. Shamefully your puppets Leader of Parliament
@andhbhaktkagandmaroo1417,2022-03-31T10:56:37Z,2022-03-31T10:56:37Z,1,Poor rogingya save please
@jokerboyan9058,2022-03-08T03:56:04Z,2022-03-08T03:56:04Z,0,Usir ronghinya dri bumi NKRI
@yutakago1736,2022-01-31T07:06:37Z,2022-01-31T07:06:37Z,0,Why nobody want to help the Rohingya ? Because everyone knew that Rohingya was a problem created by the British when Burma was a British colony. The British like to use minority as civil servants so that these minority will not revolt against the British Colonial rule. The British use Tamils in Sri Lanka. End up creating Tamil Tiger Insurgents after Sri Lanka independence. The British use Rohingya  in Burma so end up creating Rohingya  insurgents in Burma after the country gain independence. Nobody want to clear up the mess created by the British.
@yurisanugrah7834,2022-01-22T03:31:30Z,2022-01-22T03:31:30Z,0,"Myanmar people now have they own karma, coup by Military"
@epoizparadigma8986,2022-01-18T14:04:10Z,2022-01-18T14:04:10Z,0,Ha ha before arrive malaysia..we return back to sea
@alfian_ma,2022-01-15T05:49:34Z,2022-01-15T05:49:34Z,1,Thanks Indonesia and Aceh brought ashore Rohingya Refugees
@bewafa3214,2022-01-15T01:47:02Z,2022-01-15T01:47:02Z,1,"Thank you very much for Malaysia,"
@apnaelectronics8916,2022-01-13T16:51:50Z,2022-01-13T16:51:50Z,0,"Pakistaan, Bangladesh, Turkey, Qatar, and arab must accept at least 1million Rohingya refugees"
@syariphidayatullah9313,2022-01-12T13:50:34Z,2022-01-12T13:50:34Z,0,Malaysian is a not Muslim countries 🇱🇷👍😀
@seng6683,2022-01-12T05:47:57Z,2022-01-12T05:47:57Z,3,"Malaysia goverment and people also not welcome the Rohingya people come to Malaysia ,please turn back to where your come from"
@eddy7915,2022-01-11T10:04:41Z,2022-01-11T10:04:41Z,0,Shame on malaysia call them selfs muslim country
@sharierprotik7620,2022-01-09T16:48:41Z,2022-01-09T16:48:41Z,1,what are they doing those who sitting on UN ???y they are not sending UN forces to protect rohingas ????
@andi8543,2022-01-09T05:26:53Z,2022-01-09T05:26:53Z,2,Aceh siap menerimamu wahai rohingya. Aceh adalah rumahmu
@shahmulang9756,2022-01-07T08:25:07Z,2022-01-07T08:25:07Z,0,Yah Muslim hai isliye inko target Kiya ja raha hai
@manishsubedi8672,2022-01-07T05:50:01Z,2022-01-07T05:50:01Z,1,Qatar should take these refugees as they are part of Ummah 👍
@hazamies1377,2022-01-06T15:48:46Z,2022-01-06T15:48:46Z,0,Where&#39;re the people of United nations? Are they&#39;re goin to sleep or what?
@Nathan-xm5pu,2022-01-06T12:34:42Z,2022-01-06T12:34:42Z,0,Welcome to Malaysia there are already maybe hundreds of thousand but Malaysian Government.sure can accept don&#39;t worry 😂😂😂🤣😅
@bembs0256,2022-01-06T12:03:14Z,2022-01-06T12:03:14Z,1,“Indonesia rejects Rohingnya refugees”<br><br>Interesting. Our media never reported this.
@minhasanhatk4144,2022-01-05T14:24:54Z,2022-01-05T14:24:54Z,0,"In which contry better on worldwide,, masha allah,,, they whant one ruller,,, who that,,,"
@souvitdas3378,2022-01-05T11:51:52Z,2022-01-05T11:51:52Z,0,Where did muslim brother hood go
@zero12304,2022-01-05T04:00:32Z,2022-01-05T04:00:32Z,1,Where are Muslim brotherhood when they need one?
@bmashrith7535,2022-01-04T17:29:41Z,2022-01-04T17:29:41Z,1,Indonesia &amp; Malaysia 56+expect bagladsh not allowed  but all rohingya welcome to Chinese Xinjiang Provence re education camp inshallha ❤❤💐💐🙏🙏
@vinkofawzi,2022-01-04T12:31:14Z,2022-01-04T12:31:14Z,0,This news is misleading right from the start
@nooousername,2023-12-16T05:45:18Z,2023-12-16T05:45:18Z,0,"Indonesian Online :- we support Palestine , Justice for children o gaza, we are one ummah <br><br>Indonesian in Real :- go back to your own country you filthy rohingya Muslim 🤢"
@wellymarch343,2023-12-15T10:10:11Z,2023-12-15T10:10:11Z,0,"Learn form malaysia,this people want thier land"
@urclue,2023-12-15T03:16:54Z,2023-12-15T03:16:54Z,0,Indonesia is a very generous country. If we rejected you than you clearly are a big problem ✋ Please get out.
@Chandankumar-qw6hb,2023-12-14T11:56:04Z,2023-12-14T11:56:04Z,0,😮so sad मुस्लिम भाईचारा कँहा गया😅
@jericosarmiento4140,2023-12-14T09:38:05Z,2023-12-14T09:38:05Z,0,them: we support our Muslim brothers in Palestine <br><br>also them: Get out in our homeland Rohingya Muslim
@jackpaul7102,2023-12-14T06:14:42Z,2023-12-14T06:14:42Z,0,Fleeing to another country illegally is illegal for a reason. Sorry folks. You can&#39;t just cheat your way out of a situation.
@d3n1.s,2023-12-14T03:19:24Z,2023-12-14T03:19:24Z,0,their number is more than 2000. they are illegal Bangladeshi immigrants. why not take them to your country. Do you know what their nature is like in Malaysia? the intimidation of Bangladeshis and Rohinians against us natives. usurp and confiscate our land.<br>UNHCR Bangladesh is a group that sells humans to be sent to Indonesia. You are a mafia by promising Rohinians and Bangladeshis that you will live in luxury and be facilitated by everyone in Indonesia. Are you sure? In our country there are still many who are poor and need help. Go away from our country
@user-lh7yv2os6n,2023-12-14T02:39:15Z,2023-12-14T02:39:15Z,0,What I hate most about the media is capitalizing on the children and babies. They&#39;re illegal immigrants. It&#39;s their parents&#39; fault to bring them on the boat and become illegal immigrants. It&#39;s not Indonesia&#39;s fault that they&#39;re having such a fate now. Guests stay a few days and left. Not long-term. Long-term is called kos-kos or hotel. You register and pay for it and are still subject to landlord&#39;s and hotel&#39;s rules. Just leave and stay at the house of those people who comment that Indonesia is not doing enough.
@rizalramadan2238,2023-12-14T00:50:37Z,2023-12-14T00:50:37Z,0,"Thumbnail gitu amat dah, lu aja Sono yang nampung SAT"
@LilithEveMaria,2023-12-14T00:11:52Z,2023-12-14T00:11:52Z,0,Go away!!!!
@internetjalurlebar,2023-12-13T18:44:05Z,2023-12-13T18:44:05Z,0,"acheh does the right thing! they are not refugees! They have the latest smartphones, pay huge sum of money to smugglers and the boys clearly have trendy haircut like done a day before they onboarded the trip! definitely not refugees...not from a war zone... dont be deceived! Tahniah Acheh anda buat perkara yg betul...tolak pelarian Rohingya..kami di Malaysia sudah tahu muslihat mereka."
@ariyarief6803,2023-12-13T16:30:17Z,2023-12-13T16:32:04Z,0,They are people who don&#39;t understand thankfulness. They don&#39;t respect our customary law ... WE DON&#39;T WANT THEM.<br>They use baby and children to be their weapon to get sympathy.
@rahmaniardwi3887,2023-12-13T16:10:26Z,2023-12-13T16:10:26Z,0,please go out from Indonesia 😒
@user-rz1rw9zn5c,2023-12-13T07:23:33Z,2023-12-13T07:23:33Z,0,Asian for asian people
@hasanahkustar5759,2023-12-13T04:04:53Z,2023-12-13T04:04:53Z,0,"The problem is they love to make babies without thinking how to raise them and then ask people to help. In my country, young people have to work hard to be financially stable before married and having children."
@ralphriffle1126,2023-12-13T03:15:41Z,2023-12-13T03:15:41Z,0,Leave your neighbors alone. Stay in your owne country and make it better.
@blaccdong7810,2023-12-13T02:38:37Z,2023-12-13T02:38:37Z,0,"They want to go to Australia, the land of milk and honey, or so they thought!"
